,上價,下價,中價,交易日期,交易量,作物代號,作物名稱,市場代號,市場名稱,平均價,Weekday
9,26.5,15.9,21.6,102.07.26,33730.0,LA1,甘藍-初秋,800,高雄市,21.4,4
10,19.3,9.7,14.1,102.07.26,13950.0,LA1,甘藍-初秋,830,鳳山市,14.26,4
11,20.3,9.1,15.0,102.07.26,19776.0,LA1,甘藍-初秋,900,屏東市,14.9,4
12,22.0,8.0,12.0,102.07.26,9385.0,LA1,甘藍-初秋,930,台東市,15.0,4
13,6.6,1.8,3.7,102.07.26,7450.0,LA1,甘藍-初秋,950,花蓮市,3.9,4
0,23.1,11.8,16.7,102.07.27,33129.0,LA1,甘藍-初秋,104,台北二,17.0,5
1,21.5,10.3,15.8,102.07.27,105223.0,LA1,甘藍-初秋,109,台北一,15.8,5
2,15.7,6.1,10.4,102.07.27,10130.0,LA1,甘藍-初秋,241,三重市,10.6,5
3,221.0,10.0,15.0,102.07.27,7560.0,LA1,甘藍-初秋,260,宜蘭市,15.3,5
4,22.0,13.0,18.9,102.07.27,3000.0,LA1,甘藍-初秋,338,桃園縣,18.9,5
5,19.5,10.4,15.1,102.07.27,17317.0,LA1,甘藍-初秋,400,台中市,14.8,5
6,23.3,14.0,19.0,102.07.27,4080.0,LA1,甘藍-初秋,514,溪湖鎮,19.0,5
7,25.0,12.0,21.0,102.07.27,1468.0,LA1,甘藍-初秋,540,南投市,20.46,5
8,20.4,7.1,13.8,102.07.27,255530.0,LA1,甘藍-初秋,648,西螺鎮,13.8,5
9,26.2,11.8,20.6,102.07.27,40615.0,LA1,甘藍-初秋,800,高雄市,20.0,5
10,20.7,8.6,13.4,102.07.27,15547.0,LA1,甘藍-初秋,830,鳳山市,13.93,5
11,19.5,9.4,16.0,102.07.27,20200.0,LA1,甘藍-初秋,900,屏東市,15.4,5
12,25.0,8.0,15.0,102.07.27,8458.0,LA1,甘藍-初秋,930,台東市,18.0,5
13,6.2,1.5,3.4,102.07.27,5714.0,LA1,甘藍-初秋,950,花蓮市,3.6,5
0,26.7,14.2,19.7,102.07.28,29525.0,LA1,甘藍-初秋,104,台北二,20.0,6
1,23.9,14.2,18.1,102.07.28,93834.0,LA1,甘藍-初秋,109,台北一,18.5,6
2,21.5,9.9,15.7,102.07.28,4650.0,LA1,甘藍-初秋,241,三重市,15.7,6
3,22.0,10.0,15.0,102.07.28,7650.0,LA1,甘藍-初秋,260,宜蘭市,15.6,6
4,23.3,18.8,20.5,102.07.28,1100.0,LA1,甘藍-初秋,338,桃園縣,20.5,6
5,21.4,8.8,15.7,102.07.28,27449.0,LA1,甘藍-初秋,400,台中市,14.5,6
6,24.0,15.0,20.0,102.07.28,2420.0,LA1,甘藍-初秋,514,溪湖鎮,20.0,6
7,25.0,13.0,21.0,102.07.28,1660.0,LA1,甘藍-初秋,540,南投市,19.99,6
8,26.0,8.2,20.3,102.07.28,40208.0,LA1,甘藍-初秋,800,高雄市,19.0,6
9,19.8,9.6,13.4,102.07.28,13950.0,LA1,甘藍-初秋,830,鳳山市,13.92,6
10,20.7,8.2,14.3,102.07.28,22742.0,LA1,甘藍-初秋,900,屏東市,14.4,6
11,27.0,8.0,15.0,102.07.28,7228.0,LA1,甘藍-初秋,930,台東市,20.0,6
0,24.1,14.3,19.5,102.08.01,25764.0,LA1,甘藍-初秋,104,台北二,19.4,3
1,24.5,11.3,19.6,102.08.01,69977.0,LA1,甘藍-初秋,109,台北一,18.9,3
2,21.1,9.6,16.4,102.08.01,9260.0,LA1,甘藍-初秋,241,三重市,16.0,3
3,24.0,10.0,15.0,102.08.01,7560.0,LA1,甘藍-初秋,260,宜蘭市,16.3,3
4,19.5,5.5,12.3,102.08.01,892.0,LA1,甘藍-初秋,338,桃園縣,12.3,3
5,20.0,8.8,13.3,102.08.01,13820.0,LA1,甘藍-初秋,400,台中市,13.5,3
6,23.0,13.0,19.0,102.08.01,6610.0,LA1,甘藍-初秋,514,溪湖鎮,19.0,3
7,22.0,12.0,18.0,102.08.01,807.0,LA1,甘藍-初秋,540,南投市,17.4,3
8,22.1,7.1,15.4,102.08.01,215440.0,LA1,甘藍-初秋,648,西螺鎮,15.1,3
9,24.4,11.5,19.5,102.08.01,42358.0,LA1,甘藍-初秋,800,高雄市,18.9,3
10,20.0,8.4,12.6,102.08.01,14520.0,LA1,甘藍-初秋,830,鳳山市,13.24,3
11,18.3,9.3,15.9,102.08.01,34730.0,LA1,甘藍-初秋,900,屏東市,15.0,3
12,32.0,8.0,15.0,102.08.01,5969.0,LA1,甘藍-初秋,930,台東市,19.0,3
13,14.0,2.0,7.0,102.08.01,9223.0,LA1,甘藍-初秋,950,花蓮市,8.1,3
0,22.1,11.5,16.6,102.08.02,36590.0,LA1,甘藍-初秋,104,台北二,16.6,4
1,22.4,9.7,16.6,102.08.02,107595.0,LA1,甘藍-初秋,109,台北一,16.4,4
2,23.0,9.0,17.1,102.08.02,3950.0,LA1,甘藍-初秋,241,三重市,16.7,4
3,22.0,10.0,15.0,102.08.02,7650.0,LA1,甘藍-初秋,260,宜蘭市,15.6,4
4,22.0,13.8,18.7,102.08.02,2070.0,LA1,甘藍-初秋,338,桃園縣,18.7,4
5,20.1,9.2,15.4,102.08.02,13247.0,LA1,甘藍-初秋,400,台中市,14.6,4
6,22.0,11.0,17.0,102.08.02,7210.0,LA1,甘藍-初秋,514,溪湖鎮,17.0,4
7,24.0,9.0,17.0,102.08.02,1930.0,LA1,甘藍-初秋,540,南投市,16.23,4
8,21.3,6.3,14.6,102.08.02,235290.0,LA1,甘藍-初秋,648,西螺鎮,14.3,4
9,24.8,13.0,19.5,102.08.02,32610.0,LA1,甘藍-初秋,800,高雄市,19.3,4
10,18.9,9.4,13.1,102.08.02,17750.0,LA1,甘藍-初秋,830,鳳山市,13.55,4
11,18.5,10.3,15.0,102.08.02,18346.0,LA1,甘藍-初秋,900,屏東市,14.8,4
12,35.0,8.0,20.0,102.08.02,6910.0,LA1,甘藍-初秋,930,台東市,25.0,4
13,11.3,3.0,7.3,102.08.02,7780.0,LA1,甘藍-初秋,950,花蓮市,7.2,4
0,22.6,8.8,15.6,102.08.03,42730.0,LA1,甘藍-初秋,104,台北二,15.7,5
1,23.2,8.7,17.1,102.08.03,103804.0,LA1,甘藍-初秋,109,台北一,16.7,5
2,20.0,9.4,14.5,102.08.03,7745.0,LA1,甘藍-初秋,241,三重市,14.6,5
3,22.0,10.0,15.0,102.08.03,7980.0,LA1,甘藍-初秋,260,宜蘭市,15.6,5
4,20.3,10.3,15.9,102.08.03,3400.0,LA1,甘藍-初秋,338,桃園縣,15.9,5
5,19.2,8.4,13.9,102.08.03,15885.0,LA1,甘藍-初秋,400,台中市,13.9,5
6,23.0,11.5,17.5,102.08.03,6650.0,LA1,甘藍-初秋,514,溪湖鎮,17.5,5
7,22.0,9.5,14.0,102.08.03,1585.0,LA1,甘藍-初秋,540,南投市,13.45,5
8,21.3,6.3,14.6,102.08.03,246090.0,LA1,甘藍-初秋,648,西螺鎮,14.3,5
9,26.2,9.7,20.4,102.08.03,33975.0,LA1,甘藍-初秋,800,高雄市,19.4,5
10,18.6,9.1,12.6,102.08.03,18340.0,LA1,甘藍-初秋,830,鳳山市,13.09,5
11,21.1,12.9,18.7,102.08.03,23240.0,LA1,甘藍-初秋,900,屏東市,18.0,5
12,35.0,8.0,20.0,102.08.03,6471.0,LA1,甘藍-初秋,930,台東市,25.0,5
13,11.9,2.5,5.8,102.08.03,6958.0,LA1,甘藍-初秋,950,花蓮市,6.3,5
0,27.2,14.1,20.6,102.08.04,29767.0,LA1,甘藍-初秋,104,台北二,20.6,6
1,25.0,8.2,17.7,102.08.04,96414.0,LA1,甘藍-初秋,109,台北一,17.3,6
2,16.2,10.7,15.0,102.08.04,2940.0,LA1,甘藍-初秋,241,三重市,14.4,6
3,22.0,10.0,15.0,102.08.04,7590.0,LA1,甘藍-初秋,260,宜蘭市,15.6,6
4,24.0,13.2,18.3,102.08.04,1735.0,LA1,甘藍-初秋,338,桃園縣,18.3,6
5,18.5,6.7,13.0,102.08.04,16865.0,LA1,甘藍-初秋,400,台中市,12.8,6
6,22.0,12.0,17.0,102.08.04,6380.0,LA1,甘藍-初秋,514,溪湖鎮,17.0,6
7,22.0,10.0,17.0,102.08.04,1015.0,LA1,甘藍-初秋,540,南投市,16.76,6
8,21.7,6.7,15.0,102.08.04,24240.0,LA1,甘藍-初秋,648,西螺鎮,14.7,6
9,26.1,8.9,20.3,102.08.04,42614.0,LA1,甘藍-初秋,800,高雄市,19.2,6
10,21.0,13.2,17.2,102.08.04,9690.0,LA1,甘藍-初秋,830,鳳山市,17.14,6
11,19.9,9.4,14.7,102.08.04,22165.0,LA1,甘藍-初秋,900,屏東市,14.7,6
12,38.0,10.0,20.0,102.08.04,8434.0,LA1,甘藍-初秋,930,台東市,25.0,6
0,20.0,11.5,16.7,102.08.05,4710.0,LA1,甘藍-初秋,514,溪湖鎮,16.7,0
1,21.7,6.7,15.0,102.08.05,228190.0,LA1,甘藍-初秋,648,西螺鎮,14.7,0
2,10.0,2.0,6.0,102.08.05,8048.0,LA1,甘藍-初秋,950,花蓮市,6.7,0
0,28.2,11.5,18.3,102.08.06,29730.0,LA1,甘藍-初秋,104,台北二,18.9,1
1,24.9,13.5,18.8,102.08.06,80412.0,LA1,甘藍-初秋,109,台北一,19.0,1
2,23.5,9.7,12.6,102.08.06,4350.0,LA1,甘藍-初秋,241,三重市,14.2,1
3,25.0,15.0,20.0,102.08.06,7650.0,LA1,甘藍-初秋,260,宜蘭市,20.0,1
4,21.0,9.9,16.9,102.08.06,5710.0,LA1,甘藍-初秋,338,桃園縣,16.9,1
5,21.6,9.5,16.9,102.08.06,16356.0,LA1,甘藍-初秋,400,台中市,15.5,1
6,22.0,10.0,17.0,102.08.06,7220.0,LA1,甘藍-初秋,514,溪湖鎮,17.0,1
7,22.0,12.0,16.0,102.08.06,2254.0,LA1,甘藍-初秋,540,南投市,15.42,1
8,23.4,7.1,15.4,102.08.06,211082.0,LA1,甘藍-初秋,648,西螺鎮,15.3,1
9,26.1,10.2,20.3,102.08.06,41863.0,LA1,甘藍-初秋,800,高雄市,19.4,1
10,20.5,10.1,13.9,102.08.06,16450.0,LA1,甘藍-初秋,830,鳳山市,14.4,1
11,21.2,9.0,15.3,102.08.06,22712.0,LA1,甘藍-初秋,900,屏東市,15.2,1
12,38.0,10.0,20.0,102.08.06,7601.0,LA1,甘藍-初秋,930,台東市,23.0,1
13,14.4,2.3,8.9,102.08.06,8508.0,LA1,甘藍-初秋,950,花蓮市,8.7,1
0,30.9,7.3,18.1,102.08.07,23900.0,LA1,甘藍-初秋,104,台北二,18.5,2
1,26.4,11.8,19.4,102.08.07,65444.0,LA1,甘藍-初秋,109,台北一,19.3,2
2,20.0,10.0,13.3,102.08.07,3150.0,LA1,甘藍-初秋,241,三重市,14.0,2
3,25.0,10.0,20.0,102.08.07,7560.0,LA1,甘藍-初秋,260,宜蘭市,18.3,2
4,20.0,7.6,13.5,102.08.07,2700.0,LA1,甘藍-初秋,338,桃園縣,13.5,2
5,20.0,8.6,15.0,102.08.07,12985.0,LA1,甘藍-初秋,400,台中市,13.9,2
6,23.0,11.0,18.0,102.08.07,6020.0,LA1,甘藍-初秋,514,溪湖鎮,18.0,2
7,22.0,6.0,12.0,102.08.07,2196.0,LA1,甘藍-初秋,540,南投市,11.64,2
8,23.4,7.1,15.4,102.08.07,229700.0,LA1,甘藍-初秋,648,西螺鎮,15.3,2
9,26.9,3.6,21.9,102.08.07,36816.0,LA1,甘藍-初秋,800,高雄市,19.2,2
10,21.7,9.2,13.7,102.08.07,13240.0,LA1,甘藍-初秋,830,鳳山市,14.41,2
11,20.1,7.9,13.9,102.08.07,20130.0,LA1,甘藍-初秋,900,屏東市,13.9,2
12,38.0,10.0,20.0,102.08.07,6965.0,LA1,甘藍-初秋,930,台東市,23.0,2
13,13.2,4.0,8.5,102.08.07,6841.0,LA1,甘藍-初秋,950,花蓮市,8.5,2
0,28.8,9.7,17.9,102.08.08,21440.0,LA1,甘藍-初秋,104,台北二,18.4,3
1,25.3,8.9,18.1,102.08.08,73467.0,LA1,甘藍-初秋,109,台北一,17.7,3
2,23.0,5.8,12.0,102.08.08,5220.0,LA1,甘藍-初秋,241,三重市,13.0,3
3,25.0,10.0,20.0,102.08.08,7560.0,LA1,甘藍-初秋,260,宜蘭市,18.3,3
4,20.0,13.0,16.3,102.08.08,920.0,LA1,甘藍-初秋,338,桃園縣,16.3,3
5,20.0,8.2,15.0,102.08.08,13589.0,LA1,甘藍-初秋,400,台中市,14.0,3
6,23.3,11.5,18.5,102.08.08,5610.0,LA1,甘藍-初秋,514,溪湖鎮,18.3,3
7,20.0,10.0,14.0,102.08.08,1396.0,LA1,甘藍-初秋,540,南投市,13.59,3
8,23.4,7.1,15.4,102.08.08,216600.0,LA1,甘藍-初秋,648,西螺鎮,15.4,3
9,27.6,16.0,21.6,102.08.08,35985.0,LA1,甘藍-初秋,800,高雄市,21.7,3
10,20.2,8.6,12.2,102.08.08,13410.0,LA1,甘藍-初秋,830,鳳山市,13.04,3
11,20.7,7.2,14.4,102.08.08,18292.0,LA1,甘藍-初秋,900,屏東市,14.2,3
12,38.0,10.0,25.0,102.08.08,6330.0,LA1,甘藍-初秋,930,台東市,10.0,3
13,17.0,3.8,8.9,102.08.08,8285.0,LA1,甘藍-初秋,950,花蓮市,9.5,3
0,26.4,9.5,18.5,102.08.09,21248.0,LA1,甘藍-初秋,104,台北二,18.3,4
1,25.8,10.4,20.1,102.08.09,73360.0,LA1,甘藍-初秋,109,台北一,19.3,4
2,24.0,6.9,11.7,102.08.09,5830.0,LA1,甘藍-初秋,241,三重市,13.2,4
3,25.0,10.0,20.0,102.08.09,7560.0,LA1,甘藍-初秋,260,宜蘭市,18.3,4
4,17.0,11.7,15.4,102.08.09,1080.0,LA1,甘藍-初秋,338,桃園縣,15.4,4
5,20.4,5.9,12.8,102.08.09,13244.0,LA1,甘藍-初秋,400,台中市,12.8,4
6,23.3,11.0,18.0,102.08.09,6070.0,LA1,甘藍-初秋,514,溪湖鎮,18.0,4
7,17.0,11.0,14.0,102.08.09,1260.0,LA1,甘藍-初秋,540,南投市,13.8,4
8,23.4,7.1,15.4,102.08.09,226060.0,LA1,甘藍-初秋,648,西螺鎮,15.4,4
9,27.4,17.2,22.2,102.08.09,30474.0,LA1,甘藍-初秋,800,高雄市,22.2,4
10,20.0,11.3,14.9,102.08.09,11670.0,LA1,甘藍-初秋,830,鳳山市,15.18,4
11,20.5,9.5,14.7,102.08.09,14521.0,LA1,甘藍-初秋,900,屏東市,14.8,4
12,38.0,10.0,20.0,102.08.09,8830.0,LA1,甘藍-初秋,930,台東市,22.0,4
13,12.6,1.6,5.7,102.08.09,9914.0,LA1,甘藍-初秋,950,花蓮市,6.2,4
0,26.3,14.7,22.1,102.08.10,19680.0,LA1,甘藍-初秋,104,台北二,21.5,5
1,27.2,12.7,21.3,102.08.10,81191.0,LA1,甘藍-初秋,109,台北一,20.7,5
2,25.0,6.4,13.6,102.08.10,6440.0,LA1,甘藍-初秋,241,三重市,14.4,5
3,25.0,15.0,20.0,102.08.10,7650.0,LA1,甘藍-初秋,260,宜蘭市,20.0,5
4,23.0,18.0,19.8,102.08.10,700.0,LA1,甘藍-初秋,338,桃園縣,19.8,5
5,21.0,8.6,17.3,102.08.10,9070.0,LA1,甘藍-初秋,400,台中市,16.4,5
6,25.0,12.0,20.0,102.08.10,4890.0,LA1,甘藍-初秋,514,溪湖鎮,20.0,5
7,15.0,13.0,14.5,102.08.10,594.0,LA1,甘藍-初秋,540,南投市,13.99,5
8,25.8,8.4,18.0,102.08.10,220100.0,LA1,甘藍-初秋,648,西螺鎮,17.6,5
9,27.2,15.6,22.5,102.08.10,33391.0,LA1,甘藍-初秋,800,高雄市,22.1,5
10,21.1,9.7,13.6,102.08.10,12163.0,LA1,甘藍-初秋,830,鳳山市,14.33,5
11,21.9,9.0,15.8,102.08.10,13856.0,LA1,甘藍-初秋,900,屏東市,15.7,5
12,38.0,10.0,20.0,102.08.10,6934.0,LA1,甘藍-初秋,930,台東市,22.0,5
13,13.7,2.2,7.3,102.08.10,7342.0,LA1,甘藍-初秋,950,花蓮市,7.6,5
0,35.0,12.4,23.2,102.08.11,17030.0,LA1,甘藍-初秋,104,台北二,23.4,6
1,31.1,16.2,25.5,102.08.11,64754.0,LA1,甘藍-初秋,109,台北一,24.8,6
2,30.0,27.5,28.9,102.08.11,2460.0,LA1,甘藍-初秋,241,三重市,28.9,6
3,25.0,15.0,20.0,102.08.11,7580.0,LA1,甘藍-初秋,260,宜蘭市,20.0,6
4,23.0,21.5,22.6,102.08.11,680.0,LA1,甘藍-初秋,338,桃園縣,22.6,6
5,26.8,16.0,21.5,102.08.11,5995.0,LA1,甘藍-初秋,400,台中市,22.3,6
6,25.0,12.0,20.0,102.08.11,4390.0,LA1,甘藍-初秋,514,溪湖鎮,20.0,6
7,20.0,12.0,18.0,102.08.11,990.0,LA1,甘藍-初秋,540,南投市,17.47,6
8,28.4,20.7,24.1,102.08.11,28430.0,LA1,甘藍-初秋,800,高雄市,24.3,6
9,21.9,9.2,14.4,102.08.11,12000.0,LA1,甘藍-初秋,830,鳳山市,14.88,6
10,22.1,14.0,21.0,102.08.11,18739.0,LA1,甘藍-初秋,900,屏東市,19.8,6
11,38.0,10.0,20.0,102.08.11,7727.0,LA1,甘藍-初秋,930,台東市,25.0,6
0,26.0,15.0,21.0,102.08.12,3810.0,LA1,甘藍-初秋,514,溪湖鎮,21.0,0
1,26.2,8.4,18.1,102.08.12,230680.0,LA1,甘藍-初秋,648,西螺鎮,17.8,0
2,14.4,1.8,6.2,102.08.12,6050.0,LA1,甘藍-初秋,950,花蓮市,7.0,0
0,30.9,17.0,24.7,102.08.13,25225.0,LA1,甘藍-初秋,104,台北二,24.4,1
1,28.2,15.0,23.4,102.08.13,96762.0,LA1,甘藍-初秋,109,台北一,22.7,1
2,26.4,10.4,17.0,102.08.13,3780.0,LA1,甘藍-初秋,241,三重市,17.5,1
3,25.0,15.0,20.0,102.08.13,7680.0,LA1,甘藍-初秋,260,宜蘭市,20.0,1
4,25.0,21.5,24.3,102.08.13,400.0,LA1,甘藍-初秋,338,桃園縣,24.3,1
5,25.9,11.4,20.8,102.08.13,11171.0,LA1,甘藍-初秋,400,台中市,17.6,1
6,27.0,17.0,22.0,102.08.13,3670.0,LA1,甘藍-初秋,514,溪湖鎮,22.0,1
7,27.0,15.0,20.0,102.08.13,1783.0,LA1,甘藍-初秋,540,南投市,19.33,1
8,26.1,8.4,18.1,102.08.13,213832.0,LA1,甘藍-初秋,648,西螺鎮,17.8,1
9,30.2,21.5,25.0,102.08.13,30949.0,LA1,甘藍-初秋,800,高雄市,25.3,1
10,23.4,14.4,19.1,102.08.13,9200.0,LA1,甘藍-初秋,830,鳳山市,19.01,1
11,23.1,12.3,20.6,102.08.13,13110.0,LA1,甘藍-初秋,900,屏東市,19.4,1
12,38.0,8.0,20.0,102.08.13,7294.0,LA1,甘藍-初秋,930,台東市,20.0,1
13,12.0,2.5,7.3,102.08.13,3586.5,LA1,甘藍-初秋,950,花蓮市,7.3,1
0,25.2,9.9,18.1,102.08.14,31700.0,LA1,甘藍-初秋,104,台北二,17.9,2
1,26.8,15.5,21.5,102.08.14,86776.0,LA1,甘藍-初秋,109,台北一,21.4,2
2,22.1,7.0,11.3,102.08.14,6690.0,LA1,甘藍-初秋,241,三重市,12.6,2
3,25.0,13.0,18.0,102.08.14,7650.0,LA1,甘藍-初秋,260,宜蘭市,18.6,2
4,26.0,26.0,26.0,102.08.14,450.0,LA1,甘藍-初秋,338,桃園縣,26.0,2
5,23.2,11.1,17.9,102.08.14,15506.0,LA1,甘藍-初秋,400,台中市,16.0,2
6,26.0,15.0,21.0,102.08.14,3950.0,LA1,甘藍-初秋,514,溪湖鎮,21.0,2
7,20.0,12.0,16.0,102.08.14,1655.0,LA1,甘藍-初秋,540,南投市,15.83,2
8,26.1,8.4,18.1,102.08.14,229400.0,LA1,甘藍-初秋,648,西螺鎮,17.8,2
9,28.6,13.8,23.6,102.08.14,36330.0,LA1,甘藍-初秋,800,高雄市,22.6,2
10,23.8,11.3,17.1,102.08.14,14000.0,LA1,甘藍-初秋,830,鳳山市,17.28,2
11,22.1,10.6,17.6,102.08.14,18568.0,LA1,甘藍-初秋,900,屏東市,17.1,2
12,38.0,10.0,20.0,102.08.14,8993.0,LA1,甘藍-初秋,930,台東市,20.0,2
13,15.2,2.2,7.5,102.08.14,3794.0,LA1,甘藍-初秋,950,花蓮市,8.0,2
0,26.4,9.5,19.9,102.08.15,18636.0,LA1,甘藍-初秋,104,台北二,19.1,3
1,24.2,13.0,17.9,102.08.15,84230.0,LA1,甘藍-初秋,109,台北一,18.2,3
2,19.0,11.0,16.1,102.08.15,4020.0,LA1,甘藍-初秋,241,三重市,15.6,3
3,25.0,13.0,18.0,102.08.15,7650.0,LA1,甘藍-初秋,260,宜蘭市,18.6,3
4,25.0,20.0,23.0,102.08.15,1734.0,LA1,甘藍-初秋,338,桃園縣,23.0,3
5,24.6,13.4,21.9,102.08.15,8455.0,LA1,甘藍-初秋,400,台中市,18.3,3
6,27.0,16.0,21.0,102.08.15,4850.0,LA1,甘藍-初秋,514,溪湖鎮,21.0,3
7,30.0,13.0,18.0,102.08.15,1049.0,LA1,甘藍-初秋,540,南投市,17.63,3
8,26.1,8.4,18.1,102.08.15,211070.0,LA1,甘藍-初秋,648,西螺鎮,17.8,3
9,28.7,18.4,24.4,102.08.15,33017.0,LA1,甘藍-初秋,800,高雄市,24.0,3
10,23.0,10.6,15.6,102.08.15,13140.0,LA1,甘藍-初秋,830,鳳山市,16.09,3
11,22.2,9.7,16.8,102.08.15,12516.0,LA1,甘藍-初秋,900,屏東市,16.5,3
12,38.0,10.0,20.0,102.08.15,7310.0,LA1,甘藍-初秋,930,台東市,22.0,3
13,17.2,7.0,12.9,102.08.15,5051.0,LA1,甘藍-初秋,950,花蓮市,12.5,3
0,23.8,8.3,18.8,102.08.16,28901.0,LA1,甘藍-初秋,104,台北二,17.7,4
1,26.5,12.3,21.2,102.08.16,66220.0,LA1,甘藍-初秋,109,台北一,20.5,4
2,17.0,11.3,15.2,102.08.16,3410.0,LA1,甘藍-初秋,241,三重市,14.8,4
3,25.0,13.0,18.0,102.08.16,7350.0,LA1,甘藍-初秋,260,宜蘭市,18.6,4
4,20.0,12.2,18.3,102.08.16,2120.0,LA1,甘藍-初秋,338,桃園縣,18.3,4
5,25.4,12.7,20.6,102.08.16,12560.0,LA1,甘藍-初秋,400,台中市,18.2,4
6,26.0,16.0,21.0,102.08.16,4270.0,LA1,甘藍-初秋,514,溪湖鎮,21.0,4
7,25.0,13.0,16.0,102.08.16,1612.0,LA1,甘藍-初秋,540,南投市,15.71,4
8,26.1,8.4,18.1,102.08.16,220690.0,LA1,甘藍-初秋,648,西螺鎮,17.8,4
9,27.7,15.1,23.1,102.08.16,39408.0,LA1,甘藍-初秋,800,高雄市,22.4,4
10,23.6,10.5,15.8,102.08.16,13100.0,LA1,甘藍-初秋,830,鳳山市,16.27,4
11,21.4,10.6,18.0,102.08.16,26367.0,LA1,甘藍-初秋,900,屏東市,17.2,4
12,38.0,10.0,20.0,102.08.16,6730.0,LA1,甘藍-初秋,930,台東市,23.0,4
13,19.1,5.6,12.9,102.08.16,7923.0,LA1,甘藍-初秋,950,花蓮市,12.7,4
0,27.3,11.3,22.2,102.08.17,23241.0,LA1,甘藍-初秋,104,台北二,21.0,5
1,29.0,15.3,23.7,102.08.17,74895.0,LA1,甘藍-初秋,109,台北一,23.1,5
2,25.0,9.1,16.8,102.08.17,3960.0,LA1,甘藍-初秋,241,三重市,16.9,5
3,25.0,13.0,18.0,102.08.17,7450.0,LA1,甘藍-初秋,260,宜蘭市,18.6,5
4,25.0,18.0,22.8,102.08.17,1200.0,LA1,甘藍-初秋,338,桃園縣,22.8,5
5,25.5,10.9,19.3,102.08.17,16379.0,LA1,甘藍-初秋,400,台中市,17.7,5
6,27.0,17.0,22.0,102.08.17,4370.0,LA1,甘藍-初秋,514,溪湖鎮,22.0,5
7,33.0,20.0,24.0,102.08.17,320.0,LA1,甘藍-初秋,540,南投市,23.72,5
8,26.2,8.4,18.1,102.08.17,225045.0,LA1,甘藍-初秋,648,西螺鎮,17.8,5
9,28.5,17.3,23.8,102.08.17,29995.0,LA1,甘藍-初秋,800,高雄市,23.5,5
10,23.0,11.0,14.0,102.08.17,9600.0,LA1,甘藍-初秋,830,鳳山市,15.21,5
11,22.5,10.2,15.6,102.08.17,14416.0,LA1,甘藍-初秋,900,屏東市,15.9,5
12,38.0,10.0,20.0,102.08.17,10952.0,LA1,甘藍-初秋,930,台東市,18.0,5
13,23.6,8.7,17.0,102.08.17,7507.0,LA1,甘藍-初秋,950,花蓮市,16.7,5
0,26.5,16.4,21.3,102.08.18,42466.0,LA1,甘藍-初秋,104,台北二,21.4,6
1,32.3,18.1,26.7,102.08.18,71767.0,LA1,甘藍-初秋,109,台北一,26.1,6
2,25.0,15.0,19.5,102.08.18,1500.0,LA1,甘藍-初秋,241,三重市,19.7,6
3,27.0,15.0,20.0,102.08.18,7980.0,LA1,甘藍-初秋,260,宜蘭市,20.6,6
4,27.0,27.0,27.0,102.08.18,300.0,LA1,甘藍-初秋,338,桃園縣,27.0,6
5,25.8,10.6,19.0,102.08.18,16333.0,LA1,甘藍-初秋,400,台中市,16.8,6
6,27.0,17.0,22.0,102.08.18,5620.0,LA1,甘藍-初秋,514,溪湖鎮,22.0,6
7,34.0,20.0,27.0,102.08.18,996.0,LA1,甘藍-初秋,540,南投市,26.81,6
8,26.5,8.4,18.2,102.08.18,29230.0,LA1,甘藍-初秋,648,西螺鎮,18.0,6
9,31.1,19.6,26.3,102.08.18,29453.0,LA1,甘藍-初秋,800,高雄市,25.9,6
10,22.1,12.1,15.9,102.08.18,10680.0,LA1,甘藍-初秋,830,鳳山市,16.4,6
11,24.0,9.4,16.9,102.08.18,11490.0,LA1,甘藍-初秋,900,屏東市,16.8,6
12,38.0,10.0,20.0,102.08.18,11163.0,LA1,甘藍-初秋,930,台東市,22.0,6
0,30.0,18.0,24.0,102.08.19,4380.0,LA1,甘藍-初秋,514,溪湖鎮,24.0,0
1,30.9,10.4,22.1,102.08.19,242600.0,LA1,甘藍-初秋,648,西螺鎮,21.5,0
2,19.2,4.9,13.6,102.08.19,11770.0,LA1,甘藍-初秋,950,花蓮市,13.0,0
0,36.0,21.1,27.9,102.08.20,34466.0,LA1,甘藍-初秋,104,台北二,28.2,1
1,42.8,24.2,34.1,102.08.20,80288.0,LA1,甘藍-初秋,109,台北一,33.9,1
2,38.5,12.8,22.4,102.08.20,15690.0,LA1,甘藍-初秋,241,三重市,23.7,1
3,35.0,15.0,25.0,102.08.20,8320.0,LA1,甘藍-初秋,260,宜蘭市,25.0,1
4,33.0,22.0,28.5,102.08.20,3600.0,LA1,甘藍-初秋,338,桃園縣,28.5,1
5,27.2,12.6,21.0,102.08.20,15868.0,LA1,甘藍-初秋,400,台中市,21.0,1
6,13.0,13.0,13.0,102.08.20,170.0,LA1,甘藍-初秋,512,永靖鄉,13.0,1
7,37.0,20.0,30.0,102.08.20,4690.0,LA1,甘藍-初秋,514,溪湖鎮,30.0,1
8,35.0,17.0,22.0,102.08.20,2125.0,LA1,甘藍-初秋,540,南投市,21.17,1
9,37.5,12.1,25.4,102.08.20,206620.0,LA1,甘藍-初秋,648,西螺鎮,25.2,1
10,38.2,15.4,28.4,102.08.20,41268.0,LA1,甘藍-初秋,800,高雄市,27.8,1
11,25.4,10.8,16.0,102.08.20,11360.0,LA1,甘藍-初秋,830,鳳山市,16.8,1
